concentration,BGE,r
5.0e-7,0.47298910550846157,2.1332284277097306
1.0e-6,0.4842179015092771,2.3537614975311687
5.0e-6,0.48554011814673576,2.5959914643475055
1.0e-5,0.48335847751854566,2.1828888466995906
5.0e-5,0.48457118592306847,4.1676448298507855
0.0001,0.47713041849759813,1.273393615790534
0.0005,0.47190326215230616,1.075762981654496
0.001,0.4803628249145854,1.562584888758047
0.005,0.4736508780410075,1.5820589820958453
0.01,0.4718863122257634,1.0921865067470113
0.05,0.47400554062809086,1.4711602025838777
0.1,0.48004053907245353,1.9927067238039569
0.5,0.47809282278993065,1.7831576907485505
0.1,0.48377127063632785,2.484304405982371
1.0e-7,0.4845923554216442,3.563704679004147
5.0e-7,0.4849471256223864,3.3996780464403606
1.0e-6,0.48370309950063123,2.8814284901201157
5.0e-6,0.4811156736728723,5.43634761822248
1.0e-5,0.4807402900368446,2.4700033455157553
5.0e-5,0.4853229134444994,2.1109003329865006
0.0001,0.4832822177948718,2.0419391299721674
0.0005,0.4834546116501379,1.9812299341611752
0.001,0.4688107870424674,0.2665564522750532
0.005,0.46834126958995165,0.24397776353875725
0.01,0.4850300625451599,3.623074863277034
0.05,0.4834724998355535,1.832120886154564
0.1,0.4401010903778698,1.8318927994265193
0.5,0.41867273542895356,1.8836219363240734
0.1,0.44499693428207726,2.038842246016276
1.0e-7,0.44604274855939774,2.263509311979064
5.0e-7,0.44124377735723763,1.9016615517267073
1.0e-6,0.44608029548480155,3.267568498815258
5.0e-6,0.4268310447581875,1.1909043077774333
1.0e-5,0.37421191280798105,0.9878078043289084
5.0e-5,0.4305279631870593,1.4348176048425048
0.0001,0.3738687333460864,1.4379072808460023
0.0005,0.38027134650630073,1.0178615593622644
0.001,0.3352311818405882,1.2915472378128678
0.005,0.43502591819003483,1.7524148755452946
0.01,0.43863856207492175,1.6111957824504224
0.05,0.44661675563280206,2.2176368971431315
0.1,0.44454573501676864,2.8913107950335117
0.5,0.4395153904751038,2.642420997096486
0.1,0.43790341145597916,2.368342396709195
1.0e-7,0.4430947399210543,4.001027928317195
5.0e-7,0.4157145232098342,2.0681617563015533
1.0e-6,0.4436488310704887,1.8085947675474894
5.0e-6,0.4209190899659499,1.7552347453680293
1.0e-5,0.4236690437485222,1.7198853190930907
5.0e-5,0.13643484197392589,0.24569690963173982
0.0001,1.0e-15,0.005713163078581672
0.0005,0.4441542338745736,2.8244904383693017
0.001,0.44235765096010143,1.6677970546304064
0.005,1.0e-15,0.11304234640982579
0.01,0.3473105725193291,1.9261827609698925
0.05,0.45281168333645144,2.179352377741558
0.1,0.4521596470371324,2.351001650988572
0.5,0.44525753843526217,1.9996231404862064
0.1,0.44966997916287027,3.4570846086416824
1.0e-7,0.4280991985295274,1.2140886657665453
5.0e-7,0.38853771999362563,1.0106451687727003
1.0e-6,0.4485240923559275,1.495407995009807
5.0e-6,1.0e-15,0.05470190003965525
1.0e-5,1.0e-15,0.04101802543886615
5.0e-5,0.39004921677402493,1.3703619058633105
0.0001,0.44892554270604945,1.885384640731841
0.0005,1.0e-15,0.08506274413005811
0.001,0.44195664563833065,2.1876535322883255
0.005,0.4457089677391584,3.0317840088937067
0.01,1.0e-15,0.17080200455530672
0.05,1.0e-15,0.12104226162304912
0.1,0.4536077295784537,4.628798614450481
0.5,0.4410413404687522,2.2485727958436237
0.1,0.45485740058260754,1.9290982951665052
1.0e-7,1.0e-15,0.11055598603322517
5.0e-7,0.44443851192993983,1.835535636610654
1.0e-6,1.0e-15,0.0060403976595599035
5.0e-6,1.0e-15,0.005713163078581672
1.0e-5,0.45575011971677787,3.237805855508902
5.0e-5,0.4500547404852693,1.71972526645377
0.0001,0.4186748521717193,1.8348813147415006
0.0005,0.34725443473149387,1.9056668464319069
0.001,0.4296723293051726,2.109453038543639
0.005,0.42630840476584714,2.2053120259230705
0.01,0.4214993397815765,1.9046030623920842
0.05,0.4295454907342409,3.3477527189624063
0.1,0.3985830957268166,1.18860604140946
0.5,0.3769119798037452,1.0142925815287804
0.1,0.42224946412733655,1.457357680424939
1.0e-7,0.29831454248181233,1.4131271727953671
5.0e-7,0.2766617931820493,0.9953222099094723
1.0e-6,0.30587281032735225,1.3232571575154606
5.0e-6,0.41410558803944936,1.7448607399360616
1.0e-5,0.4133343476683016,1.6194892272913102
5.0e-5,0.4280753429172055,2.15231875913505
0.0001,0.427269690593593,2.9719671673685646
0.0005,0.42961984920238083,2.892600479497225
0.001,0.4251569444924297,2.475871438753288
0.005,0.429975996708468,4.544182836528913
0.01,0.4221106986993901,2.1491127671779746
0.05,0.42966783544156084,1.884409781814865
0.1,0.4159745924859007,1.8161501649107863
0.5,0.4286736705698757,1.8303917174392896
0.1,0.06748316229071692,0.24465498780984507
1.0e-7,0.06207842911973803,0.22381742972370838
5.0e-7,0.4282034913381326,2.989381258246772
1.0e-6,0.4303852401387712,1.7159683977031925
5.0e-6,0.4375443317559946,1.964575536293768
1.0e-5,0.32214209460085286,1.9534706935568473
5.0e-5,0.4385710557361008,2.205667504899953
0.0001,0.44007138941242346,2.385101384450181
0.0005,0.437060959396392,2.0458454406213282
0.001,0.43565259771894693,3.523848506914838
0.005,0.40503771247901177,1.2184180344146203
0.01,0.37477550514195607,1.0334117089143335
0.05,0.42568602944008593,1.4917354583091598
0.1,0.327520650822408,1.4507135439660699
0.5,0.3513626197294809,1.0425326332917435
0.1,0.3076751101828477,1.349165896286199
1.0e-7,0.42437688115922134,1.8668196053290695
5.0e-7,0.4243061545003345,1.6932737109885794
1.0e-6,0.4398034608932921,2.30040929910581
5.0e-6,0.4387427809109331,3.149504500886698
1.0e-5,0.4357458997507171,2.970982488568099
5.0e-5,0.4354777538979228,2.6133560878900663
0.0001,0.4382202276895255,4.602962964380971
0.0005,0.4362236462251241,2.3103383397448156
0.001,0.439788314408447,1.9479698987456733
0.005,0.42342214010265394,1.8930483766835313
0.01,0.4262616999831898,1.84988877642082
0.05,0.09747865482354581,0.24816824082633482
0.1,0.08033869265021924,0.22894172517411354
0.5,0.43984456246253295,3.209444611137626
0.1,0.43204516562984396,1.7246688136199677
1.0e-7,0.4022607830793889,1.7700313718477356
5.0e-7,0.39626169272449946,1.8691332668837681
1.0e-6,0.40497210431278563,2.0196160151482747
5.0e-6,0.4053076105925689,2.2002534892456636
1.0e-5,0.3989401293032836,1.8216814817895635
5.0e-5,0.40582364349906297,3.2703756836950135
0.0001,0.3887984917286529,1.1593957067117135
0.0005,0.34528041920875563,0.9747148539178665
0.001,0.3929616510376546,1.3982168592959092
0.005,0.30946344534878406,1.3731660493684137
0.01,0.2121126763277013,0.9549690627293572
0.05,0.3134515904831016,1.284679523359225
0.1,0.3937651973839673,1.7053890874436477
0.5,0.39656178951958126,1.5672099423804542
0.1,0.4047518733237239,2.1013073343525903
1.0e-7,0.4033450963415471,2.75051484678174
5.0e-7,0.40477332496991114,2.669640915434409
1.0e-6,0.403150129112248,2.357098057500047
5.0e-6,0.4022586339039894,3.759042615188756
1.0e-5,0.39506433830583376,2.0498204671671485
5.0e-5,0.40390504489100687,1.755941910375867
0.0001,0.4011693179668741,1.7350219227254808
0.0005,0.40444448315471215,1.7529245704186343
0.001,0.15078743567345118,0.23231388399935024
0.005,0.0827294099372218,0.2089997130155617
0.01,0.40395052759872585,2.820638547349361
0.05,0.3983567783566251,1.5809712388240786
0.1,0.48350645872163034,2.0941421285048056
0.5,0.47510569015267357,2.1605636701476034
0.1,0.48376233530869617,2.3845309088966204
1.0e-7,0.4848673653571942,2.6322487424582857
5.0e-7,0.48365331669178563,2.2042402051879884
1.0e-6,0.48458276570351555,4.259747030490419
5.0e-6,0.47456583179086753,1.2773706335195414
1.0e-5,0.4727903106803204,1.0855408762043899
5.0e-5,0.47575639757931487,1.576163349036894
0.0001,0.47306150242822587,1.5942945556094896
0.0005,0.4724035618600889,1.101778125888223
0.001,0.47278744269585504,1.476998220221815
0.005,0.47826599791761637,2.0164290341336786
0.01,0.47777578349254746,1.802018282835877
0.05,0.4837797883752444,2.526211606415713
0.1,0.4848097107556867,3.6426737406268908
0.5,0.4860713848876071,3.469867971183891
0.1,0.4824932416097907,2.9352252836111417
1.0e-7,0.48399892454850024,5.594966300605632
5.0e-7,0.48042834083928504,2.500202978515767
1.0e-6,0.4849061159937402,2.148644509203719
5.0e-6,0.4832230640148685,2.057402957261433
1.0e-5,0.47904045754553853,1.9930017693305115
5.0e-5,0.47022123851019526,0.2688380353923431
0.0001,0.4697787742809322,0.2461293175695976
0.0005,0.48585677893021617,3.7247929583016335
0.001,0.4790242996632091,1.846003039135807
0.005,0.4382127344608824,1.9605779353763932
0.01,0.361227703784803,1.9799267176939976
0.05,0.44519366822839995,2.2441690228799
0.1,0.44346573927896565,2.423208336235571
0.5,0.43946830146216476,2.0573161569070226
0.1,0.44305657520410263,3.6546005890244175
1.0e-7,0.4146040200447394,1.2285353127472085
5.0e-7,0.37537138683604554,1.0369909337983954
1.0e-6,0.43808060604279453,1.5163728069384452
5.0e-6,0.37616620661401606,1.5058649924204541
1.0e-5,0.34299349146239266,1.030241439797106
5.0e-5,0.3680707282440566,1.3861508012070411
0.0001,0.44131757422563345,1.9141933828558109
0.0005,0.4369260114823653,1.7184685827233745
0.001,0.4442144302442557,2.35267241578935
0.005,0.43372594014868115,3.1161699931653217
0.01,0.44107325318474794,3.026833541448001
0.05,0.44423863335401603,2.7134007610434354
0.1,0.44003246020436654,4.6761297521815255
0.5,0.4347493425540679,2.325752990830896
0.1,0.44671149696967594,1.9846751981430821
1.0e-7,0.4367284888104166,1.931005458283674
5.0e-7,0.43852876938999,1.8812818030945433
1.0e-6,0.11882147531603046,0.2525534058797366
5.0e-6,1.0e-15,0.005713157648386007
1.0e-5,0.4470063804612049,3.344069967979294
5.0e-5,0.447036830247156,1.763104265007155
0.0001,1.0e-15,0.11601749796157625
0.0005,0.40529352314563805,2.0856401347860576
0.001,0.45261837751291933,2.296367110724314
0.005,0.4539025797332944,2.495379665788122
0.01,0.45337843354528273,2.1292432926179026
0.05,0.454982698041464,3.9588128539553926
0.1,0.42849326127195014,1.2482800528349889
0.5,0.398063286893191,1.0552364558377618
0.1,0.44367648916768876,1.5351906139757505
1.0e-7,1.0e-15,0.05530420622764185
5.0e-7,1.0e-15,0.041018020523184345
1.0e-6,0.396335479017197,1.4282826796187986
5.0e-6,0.4490111285278893,1.9470937494139242
1.0e-5,1.0e-15,0.08664108671544356
5.0e-5,0.45438602182459253,2.4219572194106433
0.0001,0.45363034500224847,3.414697864209878
0.0005,1.0e-15,0.17648645684748776
0.001,1.0e-15,0.1247852940726928
0.005,0.4543270666128044,5.091132191808287
0.01,0.44893421473371187,2.4012188302996282
0.05,0.45544569607026775,2.038682602768719
0.1,1.0e-15,0.11339440858261338
0.5,0.4509734890569983,1.9283678880651043
0.1,1.0e-15,0.006040393869216134
1.0e-7,1.0e-15,0.005713157648386007
5.0e-7,0.45331164139738134,3.4215570725745197
1.0e-6,0.44948032461314164,1.7875596828785028
5.0e-6,0.42792184405652584,2.057133385294397
1.0e-5,0.2944461687484394,2.0796107197970413
5.0e-5,0.42918701674587845,2.3296658504978467
0.0001,0.43121282338028993,2.5710005138587593
0.0005,0.42951800824605413,2.160822282873296
0.001,0.4317181767180483,4.110985515497263
0.005,0.3775821236936796,1.2544834924805852
0.01,0.33263981276390636,1.0485894661376467
0.05,0.416269994525492,1.5517343140907303
0.1,0.3037581886274494,1.5424344455199093
0.5,0.3040063263188154,1.054352104240314
0.1,0.28773412524793224,1.424279399194747
1.0e-7,0.42076860117522874,1.974418812618543
5.0e-7,0.416620462342513,1.7671939529081562
1.0e-6,0.43125195206843586,2.4783454357441954
5.0e-6,0.42959283118225255,3.5184526689336755
1.0e-5,0.43037884377121,3.3544272480721657
5.0e-5,0.42935345360941357,2.8489928093679766
0.0001,0.4296167881579866,5.367067910949194
0.0005,0.4185566605095184,2.4152077392914655
0.001,0.43121693133795214,2.095277398341403
0.005,0.42724945265617853,2.0210060874168847
0.01,0.42728439493997683,1.9605106635355942
0.05,0.06660214758851772,0.25592254190757946
0.1,0.05465743950255963,0.2326684013471244
0.5,0.4313371579563444,3.578407789933779
0.1,0.427938038219084,1.813864080971995
1.0e-7,0.434400285246679,2.0682654765274844
5.0e-7,0.3630939290647915,2.106623417303697
1.0e-6,0.44086853962251704,2.3571568745714337
5.0e-6,0.44082462738360234,2.590776628073275
1.0e-5,0.4406701345007197,2.179352687021459
5.0e-5,0.44238118452593844,4.202620684679715
0.0001,0.38219854172024603,1.2613146124974595
0.0005,0.3617692226217207,1.06124020580241
0.001,0.4216312695466592,1.5554204372690688
0.005,0.3539270099713569,1.5696265695636336
0.01,0.34499705757402344,1.0707296449990125
0.05,0.35105186614505846,1.4468178207583207
0.1,0.42709969987592006,1.9853588744222146
0.5,0.4222737068903808,1.777679916280051
0.1,0.4408626530439456,2.4967635591604305
1.0e-7,0.4408246513388177,3.5807647036259773
5.0e-7,0.4413269176349772,3.417001061895727
1.0e-6,0.4401623359720501,2.9007290258363567
5.0e-6,0.4391840575630827,5.443011483582162
1.0e-5,0.4316830462889981,2.456117773805651
5.0e-5,0.4412153753127752,2.1231814628797303
0.0001,0.43989749756626373,2.0338768305228827
0.0005,0.43191867770966175,1.9715228020868962
0.001,0.09290930843264719,0.2566287550711617
0.005,0.0771078742003939,0.23741503414289206
0.01,0.44211209938445173,3.6577145323567324
0.05,0.4401141344773004,1.8283957933062922
0.1,0.396584060734214,2.0193827753893503
0.5,0.2627144462713188,2.0516963873596454
0.1,0.4007042099237802,2.2946852386917174
1.0e-7,0.4045341193540844,2.5099632888142684
5.0e-7,0.4000097230935982,2.1277431219324034
1.0e-6,0.40593359730010603,4.048828177045714
5.0e-6,0.3307433513601562,1.2339944332309565
1.0e-5,0.22145866994585267,1.024732430068036
5.0e-5,0.3926121202788743,1.5281844825647282
0.0001,0.23397888172931897,1.5043281344648134
0.0005,0.16769551586776082,1.0207196130079934
0.001,0.1800855863967522,1.388809623240053
0.005,0.3944176459814819,1.9381719252874858
0.01,0.363255066034033,1.7343623584362708
0.05,0.40466062825670746,2.4253994500986114
0.1,0.40574218844357435,3.4566663391102876
0.5,0.40458567548327623,3.291864371964273
0.1,0.398862514266403,2.8009789179380853
1.0e-7,0.3996985537130912,5.137275326885672
5.0e-7,0.3949895481163801,2.3960662578794416
1.0e-6,0.40554542487277806,2.0671397865158427
5.0e-6,0.39402409386278414,1.9848840089517288
1.0e-5,0.3931629470526825,1.9267718915089742
5.0e-5,0.02077753727819765,0.2457626803189217
0.0001,0.01573571764583138,0.2247542635940682
0.0005,0.40518412022512734,3.48727772946545
0.001,0.3977058609322526,1.787336699200003
0.005,0.47770935468289544,2.1377301593565736
0.01,0.4722013932784649,2.1777465409757895
0.05,0.4807352425881542,2.4438381731037064
0.1,0.4846832475749892,2.6987865924201317
0.5,0.4797120624527887,2.254761443569399
0.1,0.48337071307010127,4.383467272925819
1.0e-7,0.473364413069822,1.2915590099734495
5.0e-7,0.4728163524312847,1.095026968906577
1.0e-6,0.47417830273803246,1.5975957829259957
5.0e-6,0.47275762870084725,1.6149380962665423
1.0e-5,0.47262432907204704,1.112109770400315
5.0e-5,0.47275080539496633,1.4962372927267642
0.0001,0.4749454861248344,2.048595904023968
0.0005,0.4741873848655232,1.825343268701816
0.001,0.48299555403005645,2.594627085274838
0.005,0.48321920648345784,3.7471001626632225
0.01,0.48529673824946995,3.5869599391615217
0.05,0.4768380311814733,2.9943579591878926
0.1,0.4856180341895888,5.833680146585151
0.5,0.4759405339882611,2.5413485076431073
0.1,0.4853874126698225,2.21846973393337
1.0e-7,0.4775139789390388,2.1000540431476127
5.0e-7,0.47696997219850734,2.0327171899459344
1.0e-6,0.4718517129212149,0.27379782889191884
5.0e-6,0.4717870956211462,0.2513356945356897
1.0e-5,0.48566759946716365,3.8578464122083798
5.0e-5,0.47784109652922413,1.8822765310687872
0.0001,0.4437049636528019,2.0771060243916133
0.0005,0.3781718874969846,2.1214468367348314
0.001,0.446357793502651,2.3778873394482223
0.005,0.4463229315523356,2.610926932729048
0.01,0.44436660450773274,2.1864640973606666
0.05,0.4477183890287447,4.219294960675517
0.1,0.4038799041452072,1.2637903691723884
0.5,0.37615284596135135,1.0677164208647698
0.1,0.42003020070100383,1.561184190718571
1.0e-7,0.38567930725300104,1.5785348682368405
5.0e-7,0.36824105832536363,1.0789905853851092
1.0e-6,0.37694596206338055,1.4556333550170009
5.0e-6,0.4367907548797889,1.9981094059956377
1.0e-5,0.42070651639552226,1.7816435972683404
5.0e-5,0.4464212128424484,2.517882238172604
0.0001,0.4470231365523252,3.600741055794709
0.0005,0.4474687168008401,3.4329564694019337
0.001,0.44374719099842796,2.911234552474497
0.005,0.4472893289269773,5.520425173899162
0.01,0.437671908076677,2.4753574215682836
0.05,0.44761995506686,2.1420196215185783
0.1,0.44291989111313834,2.0405309442695274
0.5,0.44254661086890523,1.979184680556315
0.1,0.1172359046857393,0.26236287607218534
1.0e-7,1.0e-15,0.00571315234695418
5.0e-7,0.4483765229585186,3.6698874067512537
1.0e-6,0.443155890981077,1.8330808242452823
5.0e-6,1.0e-15,0.11861302429186668
1.0e-5,0.40586371082244804,2.1381517954418428
5.0e-5,0.4534981442656848,2.388941871198685
0.0001,0.45415136991315425,2.625537531422961
0.0005,0.44367935520635776,2.2046021977312362
0.001,0.45654344525785523,4.262043550040378
0.005,0.4166189633413775,1.274233522484176
0.01,0.4045957300790146,1.0730520063924178
0.05,0.4212520228676416,1.5679670080794508
0.1,1.0e-15,0.05579094344529639
0.5,1.0e-15,0.041018014905260886
0.1,0.4039305656931403,1.471149773448774
1.0e-7,0.4373695881155414,2.0109579307072623
5.0e-7,1.0e-15,0.08794411475927806
1.0e-6,0.45388220012827996,2.5298799146197704
5.0e-6,0.45573413329925083,3.6444888022237367
1.0e-5,1.0e-15,0.1836243097837683
5.0e-5,1.0e-15,0.12804970076836641
0.0001,0.45437377955624814,5.598488675145887
0.0005,0.43777217850049754,2.4871407512678596
0.001,0.45535370157079497,2.1701130132615902
0.005,1.0e-15,0.11585492382233362
0.01,0.4495528853550284,1.9912065609441405
0.05,1.0e-15,0.006040387804536697
0.1,1.0e-15,0.00571315234695418
0.5,0.45728598086856864,3.7351022133902836
0.1,0.44213455344211094,1.840563248523277
1.0e-7,0.4240364861323144,2.0839197565319485
5.0e-7,0.3379998867664873,2.1111930417547358
1.0e-6,0.42991322949068855,2.374992633697398
5.0e-6,0.4307620742745817,2.6151498643345237
1.0e-5,0.4295310301785252,2.199898027950293
5.0e-5,0.4319497213047738,4.2180474573467
0.0001,0.3706666814623977,1.264197989484916
0.0005,0.3271286981780403,1.058912501314679
0.001,0.40917039917552744,1.5666097442672702
0.005,0.3086269030928307,1.558778941571008
0.01,0.31309027929335304,1.0699629696834738
0.05,0.30546025833589757,1.4463248013758208
0.1,0.42435542638962326,2.004826429009794
0.5,0.4100946578247773,1.7862018437865115
0.1,0.4305177744473988,2.518273091678095
1.0e-7,0.43161197650864414,3.61383754118327
5.0e-7,0.43184678825994033,3.452469970802085
1.0e-6,0.42695919505893054,2.9109172395076444
5.0e-6,0.4310981890033727,5.570613004783445
1.0e-5,0.4253578825685252,2.4744481243947494
5.0e-5,0.4298627478799248,2.152307846868333
0.0001,0.42501529780236813,2.0478184589897435
0.0005,0.42040104121746835,1.9755028592905879
0.001,0.06363655091072629,0.25608482528138443
0.005,0.05202194179133689,0.23461473067154387
0.01,0.43177958507469766,3.6981507446768624
0.05,0.42507133623780524,1.8402650621003627
0.1,0.43577484524254106,2.1063603522133336
0.5,0.3628577477199092,2.1307546628231826
0.1,0.4361919864343183,2.392196487977888
1.0e-7,0.43585145991089325,2.627071263925268
5.0e-7,0.4319094172065909,2.204494387527219
1.0e-6,0.44025760958036986,4.2619596447206
5.0e-6,0.4017178024433035,1.2791206548685468
1.0e-5,0.3605271922152599,1.0714286788370881
5.0e-5,0.4166627517383821,1.5763436885435673
0.0001,0.3582258578485854,1.580292988429683
0.0005,0.3520750163791486,1.0827129603079528
0.001,0.35612652286757207,1.4612247533799747
0.005,0.424923856812447,2.014815938137126
0.01,0.4097544082367943,1.7989487873174372
0.05,0.43601969899572074,2.532262559125857
0.1,0.44135881466142324,3.6649676901271455
0.5,0.4396010791793341,3.4765887408043383
0.1,0.4393505358868103,2.941314193716632
1.0e-7,0.4407496275812735,5.615569399506818
5.0e-7,0.42292150565736686,2.4886331673006064
1.0e-6,0.4415296598630322,2.177364320469477
5.0e-6,0.4302880536490413,2.06084770477165
1.0e-5,0.4335536091305265,2.0021324979550323
5.0e-5,0.0944006361960058,0.26312025450491505
0.0001,0.07786255744857365,0.24139719775212742
0.0005,0.4414056921085863,3.740473122965086
0.001,0.4272382007374443,1.850395811872371
0.005,0.40214162290236344,2.0632703168201045
0.01,0.27840038376569487,2.0914722806164803
0.05,0.4007349949760015,2.338721424089461
0.1,0.4055714151522248,2.578802409389395
0.5,0.40126618994518737,2.168467945707996
0.1,0.4048646282533731,4.1373762167433625
1.0e-7,0.30968024920208104,1.2505139342151195
5.0e-7,0.2325032407712181,1.0351721147302846
1.0e-6,0.355662991253487,1.5447336933066729
5.0e-6,0.2053526409932851,1.5360542949130327
1.0e-5,0.1961983094877937,1.0460554888949969
5.0e-5,0.21118346738700045,1.4183980159803897
0.0001,0.39810165986001284,1.9732111547261857
0.0005,0.38965430330016065,1.7643124312652065
0.001,0.40550418108709546,2.481921049693678
0.005,0.4045211013834134,3.5648936634316457
0.01,0.4061568818960918,3.4077127061069072
0.05,0.3987268597185534,2.865203741492276
0.1,0.4004702461820384,5.40927332292487
0.5,0.39131744357925075,2.44864970371876
0.1,0.4062073864563094,2.1363656261358672
1.0e-7,0.4012609821593873,2.027281191068626
5.0e-7,0.40104060307668277,1.9668843498645225
1.0e-6,0.02201124407736758,0.24827533716591446
5.0e-6,0.013304266795407332,0.22588568035380266
1.0e-5,0.4064905185440833,3.628752921887673
5.0e-5,0.39822337980315337,1.8117407411561535
0.0001,0.47578386737141937,2.143594467024451
0.0005,0.4726559644822729,2.193586852997756
0.001,0.4796171032083151,2.452579071621768
0.005,0.4795814315494854,2.7036157143878707
0.01,0.47763095991578164,2.2612577585359155
0.05,0.48428768897445895,4.417445572485564
0.1,0.4733651515622741,1.2971345597562154
0.5,0.47291092114821226,1.0998130293961723
0.1,0.4736140102693022,1.6034069264803368
1.0e-7,0.47280648570096984,1.622170287261599
5.0e-7,0.47275000666277234,1.1161627696432572
1.0e-6,0.47291064188616766,1.5033532337589577
5.0e-6,0.4737368710229695,2.056573693090424
1.0e-5,0.4739711628853075,1.8354155083881203
5.0e-5,0.47962097749000576,2.6024002275069544
0.0001,0.48393264590134394,3.769647340356509
0.0005,0.48400819002625883,3.5965270239659675
0.001,0.4763162071381436,3.01636748482804
0.005,0.48453798359267297,5.8675526170299355
0.01,0.473908940361079,2.552027085305279
0.05,0.48442349442135146,2.228653628376712
0.1,0.47549824486565473,2.1052706278914957
0.5,0.4752735491922898,2.0405683780229227
0.1,0.4720251860767871,0.27487679917830266
1.0e-7,0.47184177043372555,0.2518051979644474
5.0e-7,0.48557546697239495,3.8727536403077383
1.0e-6,0.475560439861422,1.8870689830625211
5.0e-6,0.4294966255514543,2.0984176112437067
1.0e-5,0.38615298889291344,2.144343118419319
5.0e-5,0.44174016837577773,2.391528854781334
0.0001,0.44146579528797114,2.6402772857612113
0.0005,0.4218083506500284,2.2048554077015066
0.001,0.44694595933200076,4.280611046915255
0.005,0.3985671990371523,1.2798829458809151
0.01,0.3816451920080994,1.0801764924899404
0.05,0.40767993786342177,1.5738788215439317
0.1,0.3765350327841064,1.5858910296839823
0.5,0.37452592135469587,1.0879060483833565
0.1,0.3819653297072003,1.47278316651549
1.0e-7,0.42896088724802917,2.019189991130488
5.0e-7,0.42201171964713424,1.8083368300553504
1.0e-6,0.4394415498989367,2.5403550215000066
5.0e-6,0.44574651092945206,3.6639912597753437
1.0e-5,0.44742120135419444,3.489077224379746
5.0e-5,0.44263754160762153,2.935750688264725
0.0001,0.44639819193356767,5.659693580151384
0.0005,0.43419530325002764,2.5005574651870104
0.001,0.44690563279048096,2.190246877860312
0.005,0.42921646198712227,2.062047964567957
0.01,0.43149579252050474,2.0037594086697785
0.05,0.11717116748413528,0.2648933350283282
0.1,1.0e-15,0.005713151137351764
0.5,0.44828009848861206,3.760354505772966
0.1,0.4249150408473601,1.8498392173029599
1.0e-7,1.0e-15,0.11894635188275776
5.0e-7,0.40402451053597904,2.1611598592963035
1.0e-6,0.44985980998146946,2.424456462526082
5.0e-6,0.45289395913229347,2.6742578885691106
1.0e-5,0.45093631224370023,2.236740276421861
5.0e-5,0.45195198526679925,4.305607597940388
0.0001,0.4124561726511018,1.2860295718910078
0.0005,0.4062463138242946,1.0873476909037476
0.001,0.41298766337289394,1.582281495271369
0.005,1.0e-15,0.05585204027329857
0.01,1.0e-15,0.041018014411951444
0.05,0.4054233232420319,1.4838415848272217
0.1,0.4210136809105416,2.0231171998398603
0.5,1.0e-15,0.08810880147268128
0.1,0.45182992602315375,2.573444807361062
1.0e-7,0.4560046367373303,3.715427055537726
5.0e-7,1.0e-15,0.18461839862960766
1.0e-6,1.0e-15,0.12846914049481353
5.0e-6,0.45501407987197745,5.719152100572871
1.0e-5,0.4293117391762904,2.518462853097671
5.0e-5,0.45750532455377,2.2035851483773596
0.0001,1.0e-15,0.11617037346110401
0.0005,0.4377933860677855,2.015577707783228
0.001,1.0e-15,0.006040386693618837
0.005,1.0e-15,0.005713151137351764
0.01,0.45610965311013696,3.8090389335745263
0.05,0.4297960721118656,1.860368044681252
0.1,0.40702913613062797,2.1319714965077625
0.5,0.32481577437749504,2.166361067789119
0.1,0.42392512679041816,2.436963329000499
1.0e-7,0.4247416354471847,2.6871835729683426
5.0e-7,0.4163959582660931,2.2480791017864803
1.0e-6,0.42818493963476967,4.379820901468068
5.0e-6,0.3636395142895329,1.2889497241247199
1.0e-5,0.3301753259052644,1.0819465277313436
5.0e-5,0.3975289949699647,1.5954048409887194
0.0001,0.3337954568379755,1.6028031229121398
0.0005,0.3291216427608148,1.0968786463542548
0.001,0.3218319195816108,1.4825061407383224
0.005,0.40405790639034267,2.0447142286402022
0.01,0.40017352693429076,1.8241405813050497
0.05,0.42413270917713625,2.585776945948705
0.1,0.4301005528279703,3.7435504491084637
0.5,0.4279409288588033,3.5700681296001497
0.1,0.42486843739272384,2.9964200683540776
1.0e-7,0.4266824607081823,5.794567887058333
5.0e-7,0.4119861646164038,2.5335474181584594
1.0e-6,0.43108747429444716,2.216529498302026
5.0e-6,0.39544703622701904,2.09274804079329
1.0e-5,0.40673612636065193,2.0297954280982586
5.0e-5,0.43130882430861983,0.26638841139565517
0.0001,0.0539321176169347,0.23999994734978133
0.0005,0.4315708876609774,3.8483885985859425
0.001,0.40418876600151965,1.875661346618241
0.005,0.4136383612615744,2.137186215961747
0.01,0.37844026472123926,2.1782393319298823
0.05,0.42922761092886913,2.4430187562990158
0.1,0.43955919851572833,2.698802294551893
0.5,0.42766296415741945,2.2544629360057913
0.1,0.44026927513086017,4.395422073443402
1.0e-7,0.39206646549389185,1.292036983517071
5.0e-7,0.3633388852106253,1.0880824378123992
1.0e-6,0.401162762036372,1.5993172398936284
5.0e-6,0.3658575717975696,1.6094742394680575
1.0e-5,0.3570755330482704,1.1023892834911984
5.0e-5,0.36020410290811816,1.488274332137504
0.0001,0.4002429190158379,2.049319526119164
0.0005,0.41278476732546987,1.8295690111544756
0.001,0.4337238279947711,2.59620759874197
0.005,0.4381056665450157,3.7520427306483537
0.01,0.437772789853057,3.5826248178609195
0.05,0.4132512836500574,2.998889233401252
0.1,0.4382541538921619,5.832040844156596
0.5,0.42083303144818696,2.543345290372253
