concentration,BGE,r
0.1,0.42000569428117035,0.9456024887154405
0.1,0.0,0.050177747456093165
0.1,0.4126401645439811,0.1727927099680611
0.1,0.4394595390848327,0.8993747231645209
0.1,0.44064489583722843,0.9332922308132992
0.1,0.43689060567475435,0.7245153960195669
0.1,0.45333886090239656,0.6472086220763413
0.1,0.4175678095014623,0.22635309491013228
0.1,0.0,0.0
0.1,0.4211154012330247,0.5881120891701859
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.42578460051767575,0.5826431941412781
0.1,0.0,0.026579788269791512
0.1,0.44448236693210114,0.8032009599755159
0.1,0.4494221884355921,0.9446838377342581
0.1,0.0,0.04862472911695873
0.1,0.0,0.029664754769422017
0.1,0.4541383245827828,0.5063526946197716
0.1,0.4233084969083781,0.1475535145231465
0.1,0.45290948261347225,0.946824925307838
0.1,0.0,0.042772343507318004
0.1,0.4237018051550656,0.5825214775671148
0.1,0.0,0.002287539255012321
0.1,0.0,0.002328459378554093
0.1,0.4546040845555891,0.9449184921053602
0.1,0.4268451074093626,0.9467870803711481
